tier,segment,segment_name,market_role,market_metro,name,city,state,rating,reviews,relevance_score,status,website,phone,address,editorial_summary,google_primary_type,query_angle,company_id
3,photographer-family,Family / Vacation Photographers,local,30a,Beach Portraits by Design,Miramar Beach,FL,4.7,28,75,prospect,http://www.beachportraitsbydesign.com/,(850) 687-0198,"100 Seascape Dr, Miramar Beach, FL 32550, USA",,,family,6e475af1-d89c-478e-931a-9eb997195f88
3,photographer-family,Family / Vacation Photographers,local,30a,Kansas Pitts Photography & Design Studio,Santa Rosa Beach,FL,5,27,75,prospect,,(850) 387-6016,"86 River Cir, Santa Rosa Beach, FL 32459, USA",,,vacation,68852c3d-d505-423e-a806-55fbe185db20
3,photographer-family,Family / Vacation Photographers,local,30a,Destin Photographers,Destin,FL,5,27,75,prospect,https://destinphotographers.com/,(850) 459-7751,"3695 Scenic Hwy 98, Destin, FL 32541, USA",,,family,ab5fe3b3-be4a-42dd-a0f7-2387ebe64d9f
3,photographer-family,Family / Vacation Photographers,local,30a,Frost Jones - photography,Destin,FL,5,19,75,prospect,http://frostjonesphotography.com/,(850) 502-1520,"725 Gulf Shore Dr, Destin, FL 32541, USA",,,family,991ce0e8-4d80-4328-abd8-3b232c16f9a5
3,photographer-family,Family / Vacation Photographers,local,30a,Mari Darr~Welch: Modern Photojournalist,Fort Walton Beach,FL,4.7,15,75,prospect,http://www.destinweddingphotographer.com/,(850) 699-3403,"252 Beachview Dr NE, Fort Walton Beach, FL 32547, USA",,,family,3b17afb2-5e41-4f03-a869-13a5f53c0006
3,photographer-family,Family / Vacation Photographers,local,30a,Seagrove Studios,SANTA RSA BCH,FL,5,12,75,prospect,https://www.seagrovestudios.com/,(850) 468-4944,"5417 E County Hwy 30A Suite 305, SANTA RSA BCH, FL 32459, USA",,,family,f145b1df-9a91-4835-ab42-94708b58ef1c
3,photographer-family,Family / Vacation Photographers,local,30a,Tina Smith Photography Studio,DeFuniak Springs,FL,4.7,12,75,prospect,https://www.smithstudiophotography.com/,(850) 307-8874,"293 Hidden Lakes Trail, Defuniak Springs, FL 32433, USA",,,family,3e881392-686d-4291-8b78-f4703b161cd3
3,photographer-family,Family / Vacation Photographers,local,30a,Jackie Wren Family Photographer,Santa Rosa Beach,FL,5,6,75,prospect,,(850) 608-1436,"5417 E County Hwy 30A Suite 325, Santa Rosa Beach, FL 32459, USA",,,family,ebb02d9f-a92b-4fcd-ae0e-aeccf2b4f8f3
3,photographer-family,Family / Vacation Photographers,local,30a,Emerald Coast Real Estate Photography,Destin,FL,5,6,75,prospect,http://www.emeraldcoastrealestatephotography.com/,(850) 776-3295,"1160 Airport Rd, Destin, FL 32541, USA",,,vacation,2a2c4459-7c67-4013-bee6-c40b430f4b35
3,photographer-family,Family / Vacation Photographers,local,30a,Jessica Pittman Photography,Santa Rosa Beach,FL,5,6,75,prospect,http://www.jessicapittmanphotography.com/,(719) 248-7929,"35 Melrose Ave, Santa Rosa Beach, FL 32459, USA",,,family,0f5106ad-4c0e-4b6d-9d5e-904aef307f14
3,photographer-family,Family / Vacation Photographers,local,30a,Candice K Photography,,FL,5,1,75,prospect,http://www.candicekphotography.com/,(850) 332-3791,"12805 US Highway 98 E, APT B204, Inlet Beach, FL 32461, USA",,,family,48f15fcb-97fa-4906-b7bf-ee15995b6b33
3,private-chef,Private Chefs / In-Home Catering,local,30a,Marrow Private Chefs,Santa Rosa Beach,FL,5,684,78,prospect,https://www.marrowprivatechefs.com/gbp,(850) 280-4319,"3906 US-98, Santa Rosa Beach, FL 32459, USA",,food,private chef,55a802a3-2a8b-4fef-a45e-44338f89741f
3,private-chef,Private Chefs / In-Home Catering,local,30a,Kenji hibachi catering,Freeport,FL,5,343,78,prospect,http://www.kenjihibachicatering.com/,(850) 496-1959,"Ts catch, Freeport, FL 32439, USA",,catering_service,private chef,54e127f8-25b5-484d-85df-715697852ddd
3,private-chef,Private Chefs / In-Home Catering,local,30a,Swiftly Catered,Santa Rosa Beach,FL,5,305,78,prospect,https://www.swiftlycatered.com/,(850) 972-0850,"90 Wrm Cir #10, Santa Rosa Beach, FL 32459, USA",,catering_service,private chef,e98c98a7-2b1a-4da2-84e9-34b84fd2da60
3,private-chef,Private Chefs / In-Home Catering,local,30a,Fine Dining Chefs,Blue Ridge,GA,4.9,231,78,prospect,http://www.finediningchefs.com/,(706) 363-0074,"5850 Appalachian Hwy #3, Blue Ridge, GA 30513, USA",,catering_service,private chef,81030416-fbca-4dee-9a1c-90260633c14c
3,private-chef,Private Chefs / In-Home Catering,local,30a,30a Vacation Chef / Private Chef 30a,Panama City Beach,FL,4.9,120,78,prospect,http://30avacationchef.com/,(850) 305-0624,"Inlet Beach Dr, Panama City Beach, FL 32413, USA",,food,private chef,4a99953f-7e04-4e16-b55b-7de915ff468b
3,private-chef,Private Chefs / In-Home Catering,local,30a,A Touch of Banks LLC Private Chef,Destin,FL,5,114,78,prospect,http://www.chefbanks.com/,(404) 735-5763,"4000 Dancing Cloud Ct, Destin, FL 32541, USA",,catering_service,private chef,f13b16ee-94f3-47cb-97c4-1673343cd551
3,private-chef,Private Chefs / In-Home Catering,local,30a,The Chef's Table Private Chef and Catering,Miramar Beach,FL,4.8,113,78,prospect,,(310) 944-1929,"9375 US-98 W, Miramar Beach, FL 32550, USA",,restaurant,private chef,ca01f336-27be-4ae5-8e8d-1f944a785ef7
3,private-chef,Private Chefs / In-Home Catering,local,30a,Blue Magnolia Catering 30A,Santa Rosa Beach,FL,5,68,78,prospect,http://www.bluemagnoliacatering.com/,(850) 502-7406,"116 Mc Davis Loop, Santa Rosa Beach, FL 32459, USA",,catering_service,private chef,8e4c7ea2-f0d1-4b93-8c36-b896731a5648
3,private-chef,Private Chefs / In-Home Catering,local,30a,Artistic Catering Destin,Destin,FL,4.9,50,78,prospect,http://www.artisticcateringdestin.com/,(850) 685-1343,"20001 Emerald Coast Pkwy, Destin, FL 32541, USA",,catering_service,private chef,32a683cc-ed06-4572-a396-448596c900d0
3,private-chef,Private Chefs / In-Home Catering,local,30a,Your Table! Your Chef!,Port St. Joe,FL,5,34,78,prospect,https://www.yourtableyourchef.com/,(850) 329-0544,"112 Stone Dr, Port St Joe, FL 32456, USA",,catering_service,private chef,37dec6c8-6738-43a2-9fdc-0bcc0ea17bf1
3,private-chef,Private Chefs / In-Home Catering,local,30a,Sharps Catering,Santa Rosa Beach,FL,4.8,30,78,prospect,http://sharpscatering.com/,(850) 613-1160,"605 N County Hwy 393 STE A7, Santa Rosa Beach, FL 32459, USA",,catering_service,personal chef,0166fe26-23e1-43b2-8d09-b0c2883001da
3,private-chef,Private Chefs / In-Home Catering,local,30a,Signature Catering of 30a,Santa Rosa Beach,FL,4.6,11,78,prospect,http://www.signaturecatering30a.com/,(850) 428-2624,"494 W Point Washington Rd, Santa Rosa Beach, FL 32459, USA",,catering_service,in-home chef,dfccfa44-2e02-43e8-a318-af8856f50e92
3,private-chef,Private Chefs / In-Home Catering,local,30a,Chef Shane's Catering & Private Chef Service,Miramar Beach,FL,5,1,78,prospect,,(850) 225-8500,"12590 US Highway 98 West, 12590 Emerald Coast Pkwy W, Miramar Beach, FL 32550, USA",,food,private chef,83b648f4-aeb2-48fa-a3fa-cea312c9b59a
3,private-chef,Private Chefs / In-Home Catering,local,30a,The Chef's Table Private Chef and Catering,Santa Rosa Beach,FL,,,78,prospect,http://www.chefsbistro30a.com/,(310) 944-1929,"56 Spires Ln # 17A, Santa Rosa Beach, FL 32459, USA",,catering_service,private chef,41449317-eb57-4537-8d0b-fec5efe65fac
